Course Number,Fee,
ANTH610,$25.00,
ANTH611,$15.00,
ANTH612,$15.00,
ANTH613,$15.00,
ANTH614,$15.00,
ANTH615,$10.00,
ANTH616,$10.00,
ANTH617,$15.00,
ANTH618,$15.00,
ANTH619,$15.00,
ANTH620,$15.00,
ANTH620,$0.00,
ANTH622,$10.00,
ANTH623,$15.00,
ANTH624,$35.00,
ANTH625,$15.00,
ANTH626,$15.00,
ANTH627,$15.00,
ANTH628,$15.00,
ANTH629,$15.00,
ANTH630,$6.00,
ANTH631,$15.00,
ANTH632,$15.00,
ANTH633,$15.00,
ANTH634,$25.00,
ANTH635,$10.00,
ANTH636,$25.00,
ANTH637,$25.00,
ANTH638,$10.00,
ANTH639,$15.00,
ANTH640,$15.00,
ANTH641,$15.00,
ANTH642,$50.00,
ANTH643,$10.00,
ANTH645,$15.00,
ANTH646,$20.00,
ANTH647,$25.00,
ANTH648,$15.00,
ANTH650,$10.00,
ANTH651,$6.00,
ANTH652,$15.00,
ANTH653,$6.00,
ANTH653,$35.00,
ANTH654,$62.00,
ANTH655,$15.00,
ANTH689,$15.00,
ANTH689,$50.00,
AFST201,$10.00,
AFST204,$5.00,
AFST205,$5.00,
AFST300,$6.00,
AFST301,$6.00,
AFST302,$10.00,
AFST317,$10.00,
AFST323,$10.00,
AFST324,$10.00,
AFST325,$5.00,
AFST326,$10.00,
AFST329,$5.00,
AFST339,$5.00,
AFST344,$6.00,
AFST345,$6.00,
AFST346,$6.00,
AFST357,$12.00,
AFST379,$5.00,
AFST391,$10.00,
AFST393,$5.00,
AFST401,$6.00,
AFST425,$5.00,
AFST481,$15.00,
AFST601,$10.00,
AMST300,$10.00,
AMST310,$10.00,
AMST330,$10.00,
AMST340,$10.00,
AMST481,$10.00,
AMST489,$5.00,
AMST489,$96.00,
AMST489,$10.00,
ARAB101,$70.00,
ARAB102,$70.00,
ARAB201,$20.00,
ARAB202,$20.00,
ARAB221,$44.00,
ARAB289,$20.00,
ARAB301,$44.00,
ARAB302,$44.00,
ARAB489,$20.00,
ASIA335,$10.00,
ASIA350,$12.00,
ASIA351,$6.00,
ASIA352,$6.00,
ASIA354,$12.00,
ASIA356,$6.00,
ASIA360,$10.00,
CHIN101,$44.00,
CHIN102,$44.00,
CHIN201,$20.00,
CHIN202,$20.00,
CHIN289,$20.00,
CHIN301,$44.00,
CHIN302,$44.00,
CHIN489,$20.00,
ENGL351,$5.00,
FILM201,$50.00,
FILM251,$50.00,
FILM289,$55.00,
FILM301,$55.00,
FILM394,$55.00,
FILM481,$10.00,
FILM489,$55.00,
INTS201,$45.00,
INTS205,$85.00,
INTS405,$40.00,
INTS481,$10.00,
INTS484,$25.00,
INTS485,$10.00,
INTS489,$10.00,
INTS491,$10.00,
INTS497,$10.00,
JAPN101,$10.00,
JAPN101,$44.00,
JAPN102,$10.00,
JAPN102,$44.00,
JAPN110,$25.00,
JAPN201,$20.00,
JAPN202,$20.00,
JAPN289,$20.00,
JAPN301,$20.00,
JAPN302,$20.00,
JAPN401,$20.00,
JAPN402,$20.00,
JAPN489,$20.00,
LBAR289,$1800.00,
LBAR289,$1800.00,
LBAR289,$1800.00,
LBAR291,$1500.00,
LBAR300,$15.00,
LBAR330,$15.00,
LBAR331,$15.00,
LBAR392,$75.00,
LBAR392,$75.00,
LBAR392,$75.00,
LBAR392,$75.00,
LBAR392,$75.00,
LBAR392,$75.00,
LBAR392,$75.00,
LBAR392,$75.00,
LBAR392,$75.00,
LBAR392,$75.00,
LBAR392,$75.00,
LBAR392,$75.00,
LBAR392,$75.00,
LBAR392,$75.00,
LBAR392,$75.00,
LBAR392,$75.00,
LBAR392,$75.00,
LBAR392,$75.00,
LBAR392,$75.00,
LBAR392,$75.00,
LBAR392,$75.00,
LBAR392,$75.00,
LBAR392,$75.00,
LBAR392,$75.00,
LBAR392,$75.00,
LBAR392,$75.00,
LBAR392,$75.00,
LBAR392,$75.00,
LBAR392,$75.00,
LBAR392,$75.00,
LBAR392,$75.00,
LBAR392,$75.00,
LBAR392,$75.00,
LBAR392,$75.00,
LBAR392,$75.00,
LBAR392,$75.00,
LBAR392,$75.00,
LBAR392,$75.00,
LBAR392,$75.00,
MODL221,$5.00,
MODL222,$5.00,
MODL289,$40.00,
MODL352,$35.00,
MODL362,$5.00,
MODL368,$40.00,
RELS211,$10.00,
RELS220,$6.00,
RELS221,$12.00,
RELS302,$6.00,
RELS304,$10.00,
RELS317,$10.00,
RELS321,$10.00,
RELS326,$10.00,
RELS331,$4.00,
RELS340,$10.00,
RELS347,$6.00,
RELS351,$20.00,
RELS360,$10.00,
RELS365,$6.00,
RELS366,$12.00,
RELS392,$5.00,
RELS403,$10.00,
RELS405,$5.00,
RELS418,$12.00,
RELS419,$12.00,
RELS480,$5.00,
RELS489,$6.00,
WGST200,$10.00,
WGST207,$10.00,
WGST300,$5.00,
WGST302,$6.00,
WGST307,$75.00,
WGST308,$75.00,
WGST309,$75.00,
WGST310,$3.00,
WGST315,$10.00,
WGST316,$10.00,
WGST317,$16.00,
WGST318,$25.00,
WGST332,$3.00,
WGST333,$5.00,
WGST374,$5.00,
WGST404,$6.00,
WGST407,$5.00,
WGST411,$5.00,
WGST424,$10.00,
WGST439,$6.00,
WGST452,$20.00,
WGST461,$6.00,
WGST462,$16.00,
WGST473,$6.00,
WGST474,$5.00,
WGST476,$3.00,
WGST477,$6.00,
WGST481,$10.00,
WGST489,$6.00,
WGST634,$100.00,
WGST649,$100.00,
WGST650,$100.00,
WGST680,$5.00,
COMM101,$7.00,
COMM203,$50.00,
COMM205,$50.00,
COMM210,$25.00,
COMM215,$7.00,
COMM230,$60.00,
COMM240,$7.00,
COMM243,$50.00,
COMM250,$60.00,
COMM280,$5.00,
COMM289,$5.00,
COMM290,$5.00,
COMM291,$5.00,
COMM301,$7.00,
COMM305,$7.00,
COMM307,$5.00,
COMM308,$7.00,
COMM315,$7.00,
COMM320,$7.00,
COMM325,$7.00,
COMM327,$7.00,
COMM330,$50.00,
COMM335,$7.00,
COMM340,$10.00,
COMM345,$7.00,
COMM350,$10.00,
COMM354,$10.00,
COMM360,$7.00,
COMM365,$7.00,
COMM370,$7.00,
COMM375,$7.00,
COMM407,$5.00,
COMM408,$5.00,
COMM410,$5.00,
COMM411,$5.00,
COMM415,$5.00,
COMM420,$5.00,
COMM425,$5.00,
COMM431,$5.00,
COMM435,$5.00,
COMM440,$5.00,
COMM443,$5.00,
COMM446,$5.00,
COMM447,$5.00,
COMM449,$5.00,
COMM450,$5.00,
COMM452,$5.00,
COMM453,$60.00,
COMM454,$5.00,
COMM456,$5.00,
COMM458,$5.00,
COMM460,$5.00,
COMM470,$5.00,
COMM480,$5.00,
COMM484,$5.00,
COMM485,$5.00,
COMM489,$5.00,
COMM491,$5.00,
COMM497,$5.00,
COMM610,$10.00,
COMM615,$10.00,
COMM620,$10.00,
COMM630,$10.00,
COMM631,$10.00,
COMM632,$10.00,
COMM634,$10.00,
COMM636,$10.00,
COMM637,$10.00,
COMM640,$10.00,
COMM645,$10.00,
COMM649,$10.00,
COMM650,$10.00,
COMM651,$10.00,
COMM654,$10.00,
COMM655,$10.00,
COMM658,$10.00,
COMM659,$10.00,
COMM662,$10.00,
COMM663,$10.00,
COMM665,$10.00,
COMM669,$10.00,
COMM670,$10.00,
COMM671,$10.00,
COMM681,$10.00,
COMM685,$10.00,
COMM689,$10.00,
COMM691,$25.00,
JOUR455,$60.00,
ECMT463,$145.00,
ECMT475,$45.00,
ECMT660,$10.00,
ECMT669,$45.00,
ECMT675,$45.00,
ECMT676,$45.00,
ECMT677,$45.00,
ECMT678,$45.00,
ECMT679,$45.00,
ECMT680,$45.00,
ECON202,$15.00,
ECON203,$15.00,
ECON311,$5.00,
ECON312,$5.00,
ECON318,$25.00,
ECON319,$5.00,
ECON320,$5.00,
ECON322,$20.00,
ECON323,$20.00,
ECON324,$5.00,
ECON330,$5.00,
ECON410,$20.00,
ECON412,$20.00,
ECON415,$5.00,
ECON418,$5.00,
ECON420,$5.00,
ECON425,$10.00,
ECON426,$10.00,
ECON433,$10.00,
ECON435,$5.00,
ECON436,$10.00,
ECON440,$45.00,
ECON442,$10.00,
ECON445,$25.00,
ECON449,$45.00,
ECON452,$5.00,
ECON459,$25.00,
ECON460,$10.00,
ECON465,$5.00,
ECON489,$10.00,
ECON603,$45.00,
ECON604,$10.00,
ECON607,$10.00,
ECON609,$10.00,
ECON610,$10.00,
ECON611,$10.00,
ECON629,$10.00,
ECON630,$10.00,
ECON631,$10.00,
ECON633,$10.00,
ECON635,$10.00,
ECON636,$10.00,
ECON637,$10.00,
ECON646,$10.00,
ECON647,$10.00,
ECON649,$10.00,
ECON650,$10.00,
ECON651,$10.00,
ECON652,$10.00,
ECON655,$45.00,
ECON659,$45.00,
ECON680,$25.00,
ECON689,$45.00,
ECON690,$10.00,
ENGL104,$10.00,
ENGL201,$5.00,
ENGL203,$50.00,
ENGL204,$5.00,
ENGL205,$5.00,
ENGL209,$20.00,
ENGL210,$50.00,
ENGL212,$50.00,
ENGL219,$5.00,
ENGL221,$10.00,
ENGL222,$5.00,
ENGL224,$5.00,
ENGL227,$20.00,
ENGL228,$50.00,
ENGL231,$20.00,
ENGL232,$20.00,
ENGL235,$25.00,
ENGL241,$50.00,
ENGL251,$50.00,
ENGL260,$5.00,
ENGL285,$5.00,
ENGL289,$5.00,
ENGL291,$5.00,
ENGL301,$50.00,
ENGL308,$5.00,
ENGL310,$5.00,
ENGL311,$50.00,
ENGL312,$5.00,
ENGL312,$0.00,
ENGL313,$5.00,
ENGL314,$5.00,
ENGL315,$5.00,
ENGL316,$5.00,
ENGL317,$5.00,
ENGL320,$50.00,
ENGL321,$5.00,
ENGL322,$5.00,
ENGL323,$5.00,
ENGL329,$5.00,
ENGL330,$5.00,
ENGL331,$5.00,
ENGL333,$5.00,
ENGL334,$10.00,
ENGL335,$5.00,
ENGL336,$5.00,
ENGL337,$5.00,
ENGL338,$5.00,
ENGL339,$5.00,
ENGL340,$5.00,
ENGL345,$25.00,
ENGL346,$25.00,
ENGL347,$25.00,
ENGL348,$25.00,
ENGL350,$5.00,
ENGL352,$5.00,
ENGL353,$5.00,
ENGL354,$5.00,
ENGL355,$5.00,
ENGL356,$10.00,
ENGL357,$5.00,
ENGL359,$25.00,
ENGL360,$25.00,
ENGL361,$25.00,
ENGL362,$5.00,
ENGL365,$10.00,
ENGL372,$25.00,
ENGL373,$5.00,
ENGL374,$5.00,
ENGL375,$5.00,
ENGL376,$10.00,
ENGL377,$5.00,
ENGL378,$5.00,
ENGL379,$5.00,
ENGL385,$5.00,
ENGL386,$25.00,
ENGL390,$5.00,
ENGL391,$5.00,
ENGL392,$5.00,
ENGL393,$5.00,
ENGL394,$5.00,
ENGL394,$650.00,
ENGL396,$5.00,
ENGL401,$5.00,
ENGL403,$5.00,
ENGL412,$5.00,
ENGL414,$5.00,
ENGL415,$5.00,
ENGL431,$5.00,
ENGL460,$50.00,
ENGL461,$5.00,
ENGL462,$5.00,
ENGL474,$5.00,
ENGL481,$10.00,
ENGL484,$5.00,
ENGL485,$5.00,
ENGL489,$5.00,
ENGL489,$0.00,
ENGL491,$5.00,
ENGL497,$5.00,
ENGL602,$5.00,
ENGL603,$5.00,
ENGL605,$5.00,
ENGL606,$5.00,
ENGL607,$5.00,
ENGL608,$5.00,
ENGL610,$5.00,
ENGL611,$5.00,
ENGL612,$5.00,
ENGL613,$5.00,
ENGL614,$5.00,
ENGL615,$5.00,
ENGL616,$5.00,
ENGL617,$5.00,
ENGL618,$5.00,
ENGL619,$5.00,
ENGL621,$5.00,
ENGL622,$5.00,
ENGL623,$5.00,
ENGL624,$5.00,
ENGL627,$5.00,
ENGL628,$5.00,
ENGL629,$5.00,
ENGL631,$5.00,
ENGL634,$5.00,
ENGL638,$5.00,
ENGL640,$5.00,
ENGL641,$5.00,
ENGL642,$5.00,
ENGL645,$5.00,
ENGL647,$5.00,
ENGL648,$5.00,
ENGL649,$5.00,
ENGL650,$5.00,
ENGL651,$5.00,
ENGL652,$5.00,
ENGL653,$5.00,
ENGL654,$5.00,
ENGL655,$10.00,
ENGL656,$5.00,
ENGL658,$5.00,
ENGL659,$5.00,
ENGL663,$5.00,
ENGL665,$5.00,
ENGL666,$5.00,
ENGL667,$5.00,
ENGL668,$5.00,
ENGL669,$5.00,
ENGL670,$5.00,
ENGL671,$5.00,
ENGL672,$5.00,
ENGL673,$5.00,
ENGL674,$5.00,
ENGL675,$5.00,
ENGL676,$5.00,
ENGL677,$5.00,
ENGL678,$5.00,
ENGL679,$5.00,
ENGL680,$5.00,
ENGL681,$5.00,
ENGL682,$5.00,
ENGL683,$5.00,
ENGL685,$5.00,
ENGL688,$5.00,
ENGL689,$5.00,
ENGL695,$5.00,
ENGL697,$5.00,
FILM343,$10.00,
FILM351,$5.00,
FILM356,$10.00,
FILM401,$10.00,
FILM406,$5.00,
FILM415,$30.00,
LING209,$20.00,
LING224,$5.00,
LING307,$5.00,
LING310,$50.00,
LING311,$5.00,
LING402,$5.00,
LING403,$5.00,
LING425,$5.00,
LING481,$5.00,
LING485,$5.00,
LING489,$5.00,
LING602,$5.00,
LING605,$5.00,
LING608,$5.00,
LING610,$5.00,
LING668,$5.00,
LING670,$5.00,
LING685,$5.00,
CLAS101,$25.00,
CLAS102,$25.00,
CLAS121,$20.00,
CLAS122,$25.00,
CLAS211,$25.00,
CLAS215,$20.00,
CLAS221,$25.00,
CLAS311,$25.00,
CLAS321,$25.00,
CLAS351,$20.00,
CLAS352,$25.00,
CLAS354,$10.00,
CLAS381,$10.00,
CLAS415,$30.00,
CLAS426,$20.00,
CLAS444,$20.00,
CLAS489,$20.00,
EURO405,$25.00,
EURO406,$20.00,
EURO425,$30.00,
EURO435,$25.00,
EURO455,$25.00,
FILM405,$25.00,
FILM425,$40.00,
FILM435,$25.00,
FILM455,$25.00,
FREN101,$45.00,
FREN102,$45.00,
FREN201,$25.00,
FREN202,$25.00,
FREN250,$10.00,
FREN289,$20.00,
FREN300,$10.00,
FREN301,$25.00,
FREN311,$25.00,
FREN336,$20.00,
FREN418,$20.00,
FREN425,$40.00,
GERM101,$45.00,
GERM102,$45.00,
GERM201,$25.00,
GERM202,$25.00,
GERM321,$25.00,
GERM322,$20.00,
GERM334,$10.00,
GERM435,$25.00,
ITAL101,$15.00,
ITAL101,$45.00,
ITAL102,$15.00,
ITAL102,$45.00,
ITAL201,$25.00,
ITAL202,$25.00,
ITAL452,$20.00,
ITAL455,$25.00,
RUSS101,$10.00,
RUSS101,$45.00,
RUSS102,$10.00,
RUSS102,$45.00,
RUSS201,$25.00,
HISP204,$25.00,
HISP205,$40.00,
HISP206,$25.00,
HISP600,$40.00,
HISP601,$40.00,
HISP602,$40.00,
HISP603,$40.00,
HISP606,$40.00,
HISP607,$40.00,
HISP614,$40.00,
HISP618,$40.00,
HISP620,$40.00,
HISP625,$40.00,
HISP630,$40.00,
HISP640,$40.00,
HISP645,$40.00,
HISP646,$40.00,
HISP650,$40.00,
HISP653,$40.00,
HISP660,$40.00,
HISP664,$40.00,
HISP665,$40.00,
HISP667,$40.00,
HISP670,$40.00,
HISP671,$40.00,
HISP672,$40.00,
HISP675,$40.00,
HISP691,$40.00,
HISP691,$40.00,
SPAN101,$15.00,
SPAN101,$40.00,
SPAN102,$15.00,
SPAN102,$40.00,
SPAN140,$15.00,
SPAN140,$40.00,
SPAN201,$40.00,
SPAN202,$40.00,
SPAN203,$40.00,
SPAN302,$40.00,
SPAN303,$60.00,
SPAN304,$40.00,
SPAN306,$40.00,
SPAN310,$40.00,
SPAN311,$40.00,
SPAN312,$40.00,
SPAN320,$40.00,
SPAN331,$25.00,
SPAN332,$25.00,
SPAN341,$25.00,
SPAN342,$25.00,
SPAN350,$40.00,
SPAN352,$40.00,
SPAN410,$40.00,
SPAN411,$40.00,
SPAN412,$25.00,
SPAN413,$40.00,
SPAN421,$25.00,
SPAN445,$40.00,
SPAN450,$40.00,
SPAN460,$40.00,
SPAN461,$40.00,
SPAN462,$40.00,
HIST101,$6.00,
HIST102,$6.00,
HIST103,$6.00,
HIST104,$6.00,
HIST105,$9.00,
HIST106,$9.00,
HIST106,$9.00,
HIST106,$9.00,
HIST106,$9.00,
HIST106,$9.00,
HIST106,$9.00,
HIST106,$9.00,
HIST106,$9.00,
HIST106,$9.00,
HIST106,$9.00,
HIST106,$9.00,
HIST106,$9.00,
HIST106,$9.00,
HIST106,$9.00,
HIST106,$9.00,
HIST106,$9.00,
HIST106,$9.00,
HIST106,$9.00,
HIST106,$9.00,
HIST106,$9.00,
HIST106,$9.00,
HIST106,$9.00,
HIST106,$9.00,
HIST106,$9.00,
HIST106,$9.00,
HIST106,$9.00,
HIST106,$9.00,
HIST106,$9.00,
HIST106,$9.00,
HIST210,$6.00,
HIST213,$6.00,
HIST214,$6.00,
HIST220,$6.00,
HIST221,$12.00,
HIST226,$6.00,
HIST230,$6.00,
HIST232,$6.00,
HIST234,$6.00,
HIST258,$6.00,
HIST280,$12.00,
HIST289,$6.00,
HIST300,$6.00,
HIST301,$6.00,
HIST304,$6.00,
HIST305,$6.00,
HIST307,$6.00,
HIST308,$10.00,
HIST319,$6.00,
HIST320,$6.00,
HIST321,$12.00,
HIST322,$12.00,
HIST324,$6.00,
HIST325,$12.00,
HIST326,$12.00,
HIST327,$12.00,
HIST329,$12.00,
HIST331,$6.00,
HIST332,$6.00,
HIST333,$6.00,
HIST334,$12.00,
HIST335,$6.00,
HIST336,$6.00,
HIST337,$12.00,
HIST338,$6.00,
HIST339,$6.00,
HIST341,$6.00,
HIST342,$6.00,
HIST343,$6.00,
HIST344,$6.00,
HIST345,$6.00,
HIST346,$6.00,
HIST347,$6.00,
HIST348,$6.00,
HIST349,$12.00,
HIST350,$12.00,
HIST351,$6.00,
HIST352,$6.00,
HIST353,$12.00,
HIST354,$12.00,
HIST355,$6.00,
HIST356,$6.00,
HIST357,$12.00,
HIST358,$12.00,
HIST359,$6.00,
HIST360,$6.00,
HIST361,$6.00,
HIST362,$6.00,
HIST363,$6.00,
HIST364,$6.00,
HIST365,$6.00,
HIST366,$12.00,
HIST367,$6.00,
HIST368,$6.00,
HIST369,$6.00,
HIST370,$6.00,
HIST371,$6.00,
HIST372,$6.00,
HIST373,$6.00,
HIST374,$6.00,
HIST376,$12.00,
HIST401,$6.00,
HIST402,$6.00,
HIST403,$6.00,
HIST404,$6.00,
HIST405,$6.00,
HIST406,$6.00,
HIST407,$6.00,
HIST408,$12.00,
HIST410,$6.00,
HIST411,$6.00,
HIST411,$2080.00,
HIST412,$6.00,
HIST416,$6.00,
HIST418,$12.00,
HIST419,$12.00,
HIST420,$6.00,
HIST421,$6.00,
HIST426,$20.00,
HIST430,$12.00,
HIST431,$12.00,
HIST432,$12.00,
HIST435,$6.00,
HIST436,$6.00,
HIST437,$6.00,
HIST438,$6.00,
HIST439,$6.00,
HIST440,$6.00,
HIST441,$6.00,
HIST442,$12.00,
HIST443,$6.00,
HIST444,$6.00,
HIST445,$6.00,
HIST446,$6.00,
HIST447,$6.00,
HIST449,$6.00,
HIST450,$6.00,
HIST451,$6.00,
HIST453,$12.00,
HIST455,$6.00,
HIST456,$6.00,
HIST457,$6.00,
HIST459,$6.00,
HIST460,$6.00,
HIST461,$6.00,
HIST462,$6.00,
HIST463,$6.00,
HIST464,$6.00,
HIST465,$12.00,
HIST469,$12.00,
HIST470,$6.00,
HIST473,$6.00,
HIST475,$12.00,
HIST476,$3.00,
HIST477,$6.00,
HIST481,$6.00,
HIST485,$6.00,
HIST489,$6.00,
HIST489,$750.00,
HIST489,$1500.00,
HIST497,$6.00,
HIST601,$6.00,
HIST604,$6.00,
HIST613,$6.00,
HIST615,$6.00,
HIST617,$6.00,
HIST620,$6.00,
HIST621,$6.00,
HIST622,$6.00,
HIST623,$6.00,
HIST626,$6.00,
HIST628,$6.00,
HIST629,$12.00,
HIST630,$50.00,
HIST631,$6.00,
HIST632,$6.00,
HIST633,$6.00,
HIST634,$6.00,
HIST636,$6.00,
HIST637,$6.00,
HIST638,$6.00,
HIST643,$12.00,
HIST644,$12.00,
HIST645,$6.00,
HIST677,$6.00,
HIST678,$12.00,
HIST679,$12.00,
HIST685,$6.00,
HIST689,$6.00,
JOUR102,$5.00,
JOUR200,$5.00,
JOUR203,$120.00,
JOUR215,$7.00,
JOUR230,$60.00,
JOUR250,$60.00,
JOUR301,$5.00,
JOUR303,$120.00,
JOUR304,$120.00,
JOUR365,$7.00,
JOUR450,$60.00,
JOUR458,$5.00,
JOUR484,$0.00,
JOUR489,$5.00,
JOUR490,$40.00,
HUMA211,$10.00,
HUMA304,$10.00,
PHIL111,$4.00,
PHIL205,$150.00,
PHIL210,$4.00,
PHIL240,$80.00,
PHIL251,$5.00,
PHIL251,$5.00,
PHIL251,$5.00,
PHIL251,$5.00,
PHIL251,$5.00,
PHIL251,$5.00,
PHIL251,$5.00,
PHIL251,$5.00,
PHIL251,$5.00,
PHIL251,$5.00,
PHIL251,$5.00,
PHIL251,$5.00,
PHIL251,$5.00,
PHIL251,$5.00,
PHIL283,$4.00,
PHIL289,$4.00,
PHIL305,$4.00,
PHIL307,$4.00,
PHIL314,$4.00,
PHIL315,$5.00,
PHIL320,$4.00,
PHIL330,$4.00,
PHIL331,$4.00,
PHIL332,$4.00,
PHIL334,$50.00,
PHIL341,$4.00,
PHIL342,$4.00,
PHIL351,$4.00,
PHIL381,$4.00,
PHIL410,$4.00,
PHIL411,$4.00,
PHIL413,$4.00,
PHIL414,$4.00,
PHIL415,$10.00,
PHIL416,$4.00,
PHIL418,$4.00,
PHIL419,$4.00,
PHIL424,$4.00,
PHIL480,$4.00,
PHIL482,$160.00,
PHIL484,$50.00,
POLS206,$11.00,
POLS207,$11.00,
POLS209,$16.00,
POLS300,$16.00,
POLS302,$16.00,
POLS303,$16.00,
POLS304,$16.00,
POLS306,$16.00,
POLS307,$16.00,
POLS308,$16.00,
POLS309,$16.00,
POLS310,$16.00,
POLS311,$16.00,
POLS312,$16.00,
POLS313,$16.00,
POLS314,$16.00,
POLS315,$16.00,
POLS316,$16.00,
POLS317,$16.00,
POLS319,$16.00,
POLS320,$16.00,
POLS322,$16.00,
POLS323,$16.00,
POLS324,$16.00,
POLS326,$16.00,
POLS327,$16.00,
POLS328,$16.00,
POLS329,$16.00,
POLS331,$16.00,
POLS333,$16.00,
POLS335,$16.00,
POLS338,$16.00,
POLS340,$16.00,
POLS341,$16.00,
POLS342,$16.00,
POLS347,$16.00,
POLS349,$16.00,
POLS350,$16.00,
POLS351,$16.00,
POLS352,$16.00,
POLS353,$16.00,
POLS355,$16.00,
POLS356,$16.00,
POLS357,$16.00,
POLS358,$16.00,
POLS359,$16.00,
POLS360,$16.00,
POLS362,$16.00,
POLS364,$16.00,
POLS365,$16.00,
POLS367,$16.00,
POLS368,$16.00,
POLS369,$16.00,
POLS375,$16.00,
POLS400,$16.00,
POLS412,$16.00,
POLS413,$16.00,
POLS415,$16.00,
POLS418,$16.00,
POLS421,$16.00,
POLS423,$16.00,
POLS424,$16.00,
POLS429,$16.00,
POLS432,$16.00,
POLS435,$16.00,
POLS439,$16.00,
POLS440,$16.00,
POLS441,$16.00,
POLS442,$16.00,
POLS447,$16.00,
POLS454,$16.00,
POLS455,$16.00,
POLS456,$16.00,
POLS461,$16.00,
POLS462,$16.00,
POLS475,$16.00,
POLS481,$16.00,
POLS489,$16.00,
POLS601,$16.00,
POLS602,$16.00,
POLS603,$16.00,
POLS604,$16.00,
POLS606,$16.00,
POLS607,$16.00,
POLS620,$16.00,
POLS621,$16.00,
POLS623,$16.00,
POLS624,$16.00,
POLS625,$16.00,
POLS630,$16.00,
POLS631,$16.00,
POLS632,$16.00,
POLS633,$16.00,
POLS634,$16.00,
POLS635,$16.00,
POLS641,$16.00,
POLS642,$16.00,
POLS643,$16.00,
POLS644,$16.00,
POLS645,$16.00,
POLS646,$16.00,
POLS650,$16.00,
POLS654,$16.00,
POLS660,$16.00,
POLS670,$16.00,
POLS671,$16.00,
POLS672,$16.00,
POLS674,$16.00,
POLS675,$16.00,
POLS681,$10.00,
POLS685,$0.00,
POLS685,$0.00,
POLS689,$16.00,
MUSC102,$60.00,
MUSC200,$60.00,
MUSC201,$60.00,
MUSC204,$60.00,
MUSC205,$60.00,
MUSC206,$60.00,
MUSC207,$60.00,
MUSC208,$20.00,
MUSC210,$20.00,
MUSC212,$20.00,
MUSC214,$60.00,
MUSC245,$60.00,
MUSC250,$60.00,
MUSC251,$60.00,
MUSC252,$60.00,
MUSC281,$60.00,
MUSC283,$60.00,
MUSC285,$60.00,
MUSC289,$60.00,
MUSC302,$60.00,
MUSC311,$60.00,
MUSC312,$60.00,
MUSC315,$60.00,
MUSC316,$60.00,
MUSC317,$60.00,
MUSC318,$60.00,
MUSC319,$60.00,
MUSC321,$60.00,
MUSC324,$60.00,
MUSC325,$60.00,
MUSC326,$60.00,
MUSC327,$60.00,
MUSC345,$60.00,
MUSC350,$60.00,
MUSC351,$60.00,
MUSC352,$60.00,
MUSC400,$60.00,
MUSC402,$60.00,
MUSC485,$60.00,
MUSC489,$60.00,
PERF301,$60.00,
PERF326,$60.00,
PERF489,$60.00,
PERF600,$25.00,
PERF601,$25.00,
PERF602,$25.00,
PERF603,$25.00,
PERF604,$25.00,
PERF605,$25.00,
PERF620,$25.00,
PERF621,$25.00,
PERF622,$25.00,
PERF623,$25.00,
PERF689,$25.00,
THAR101,$60.00,
THAR102,$60.00,
THAR110,$60.00,
THAR115,$45.00,
THAR135,$60.00,
THAR145,$60.00,
THAR155,$60.00,
THAR201,$60.00,
THAR210,$60.00,
THAR250,$60.00,
THAR255,$60.00,
THAR280,$60.00,
THAR281,$60.00,
THAR285,$45.00,
THAR289,$60.00,
THAR290,$45.00,
THAR302,$60.00,
THAR308,$60.00,
THAR310,$60.00,
THAR320,$60.00,
THAR335,$60.00,
THAR345,$60.00,
THAR355,$60.00,
THAR360,$60.00,
THAR381,$60.00,
THAR382,$60.00,
THAR407,$60.00,
THAR435,$60.00,
THAR445,$60.00,
THAR482,$60.00,
THAR485,$45.00,
THAR489,$60.00,
THAR685,$45.00,
PSYC107,$30.00,
PSYC107,$0.00,
PSYC107,$0.00,
PSYC107,$0.00,
PSYC107,$0.00,
PSYC107,$0.00,
PSYC107,$0.00,
PSYC107,$0.00,
PSYC107,$0.00,
PSYC107,$0.00,
PSYC107,$0.00,
PSYC107,$0.00,
PSYC107,$0.00,
PSYC107,$0.00,
PSYC107,$0.00,
PSYC107,$0.00,
PSYC107,$0.00,
PSYC203,$30.00,
PSYC203,$0.00,
PSYC203,$0.00,
PSYC203,$0.00,
PSYC204,$30.00,
PSYC300,$5.00,
PSYC304,$35.00,
PSYC305,$5.00,
PSYC306,$25.00,
PSYC306,$25.00,
PSYC306,$25.00,
PSYC306,$25.00,
PSYC306,$25.00,
PSYC307,$5.00,
PSYC311,$5.00,
PSYC315,$25.00,
PSYC315,$25.00,
PSYC320,$5.00,
PSYC323,$5.00,
PSYC330,$5.00,
PSYC331,$25.00,
PSYC332,$25.00,
PSYC333,$25.00,
PSYC335,$25.00,
PSYC335,$25.00,
PSYC340,$25.00,
PSYC340,$25.00,
PSYC340,$25.00,
PSYC345,$25.00,
PSYC346,$5.00,
PSYC351,$5.00,
PSYC352,$5.00,
PSYC353,$5.00,
PSYC360,$5.00,
PSYC405,$5.00,
PSYC407,$5.00,
PSYC411,$5.00,
PSYC414,$5.00,
PSYC484,$5.00,
PSYC485,$10.00,
PSYC489,$5.00,
PSYC603,$5.00,
PSYC606,$5.00,
PSYC607,$10.00,
PSYC608,$5.00,
PSYC609,$5.00,
PSYC610,$5.00,
PSYC611,$5.00,
